PAIS,ANO,GRUPO_EDITORIAL_COMPLETO,SUBCATEGORIA.DEWEY,IDIOMA.ESTANDARIZADO.COMPLETO,CANTIDAD_REGISTROS
MÉXICO,2024,IMPALA COMUNICACION GRAFICA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,5.0
MÉXICO,2024,IMPALA COMUNICACION GRAFICA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,1.0
MÉXICO,2024,IMPALA COMUNICACION GRAFICA,840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,1.0
MÉXICO,2024,INSTITUTO LITERARIO DE VERACRUZ,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
MÉXICO,2024,INSTITUTO VERACRUZANO DE LA CULTURA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2024,LEETRA FINAL,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2024,LOZANO AYUB JEANNETTE,880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,ESPAÑOL,1.0
MÉXICO,2024,LOZANO AYUB JEANNETTE,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
MÉXICO,2024,"MACMILLAN EDUCACION, S.A. DE C.V",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,7.0
MÉXICO,2024,MALDONADO CANO SEBASTIAN,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2024,PENGUIN RANDOM HOUSE,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,154.0
MÉXICO,2024,"PERLA EDICIONES, S.A. DE C.V.",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,4.0
MÉXICO,2024,PUERTABIERTA EDITORES,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,MULTILINGÜE,1.0
MÉXICO,2024,RBA EDITORES MEXICO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2024,SAUTTO FLORES IDALIA,880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,ESPAÑOL,1.0
MÉXICO,2024,SELECTOR,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
MÉXICO,2024,TALAMAS MONTEMAYOR HUGO CESAR,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2024,TERRITORIO POETICO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,MULTILINGÜE,1.0
MÉXICO,2024,TEXTOFILIA,890 - LITERATURAS DE OTRAS LENGUAS,MULTILINGÜE,1.0
MÉXICO,2024,TOMO BOOKS MX. S. DE R. L. DE C. V.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,8.0
MÉXICO,2024,TOMO BOOKS MX. S. DE R. L. DE C. V.,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,3.0
MÉXICO,2024,UNIVERSIDAD AUTONOMA DE NUEVO LEON,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
MÉXICO,2024,UNIVERSIDAD AUTONOMA METROPOLITANA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2024,UNIVERSIDAD AUTONOMA METROPOLITANA,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
MÉXICO,2024,UNIVERSIDAD AUTONOMA METROPOLITANA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2024,UNIVERSIDAD DE LA SALLE BAJIO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2024,UNIVERSIDAD DE SONORA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
MÉXICO,2024,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,14.0
MÉXICO,2024,UNIVERSIDAD POPULAR AUTONOMA DEL ESTADO DE PUEBLA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2024,UNIVERSIDAD VERACRUZANA,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
MÉXICO,2024,UNIVERSIDAD VERACRUZANA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
MÉXICO,2024,UNIVERSIDAD VERACRUZANA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
MÉXICO,2025,"ALBOREZ GARCIA,RICARDO",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2025,"ALBOREZ GARCIA,RICARDO",830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,2.0
MÉXICO,2025,"ALBOREZ GARCIA,RICARDO",890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,3.0
MÉXICO,2025,BAUTISTA LOZANO TAYDE,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2025,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2025,BERNAL FIGUEROA JOSE DAVID,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
MÉXICO,2025,BONILLA DISTRIBUCION Y EDICION,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,3.0
MÉXICO,2025,BONILLA DISTRIBUCION Y EDICION,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,6.0
MÉXICO,2025,"DORANTES BAUTISTA, JAVIER EDUARDO",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2025,DREAMS ART,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,146.0
MÉXICO,2025,EDICIONES ANTILOPE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2025,EDICIONES ANTILOPE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
MÉXICO,2025,EDICIONES EL NARANJO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2025,EDICIONES LAROUSSE,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,44.0
MÉXICO,2025,EDICIONES URANO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,3.0
MÉXICO,2025,EDICIONES URANO,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,215.0
MÉXICO,2025,EDICIONESAKAL MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2025,EDICIONESAKAL MEXICO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2025,EDITORES MEXICANOS UNIDOS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
MÉXICO,2025,EDITORES MEXICANOS UNIDOS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,56.0
MÉXICO,2025,EDITORES MEXICANOS UNIDOS,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,7.0
MÉXICO,2025,EDITORES MEXICANOS UNIDOS,840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,3.0
MÉXICO,2025,EDITORES MEXICANOS UNIDOS,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ESPAÑOL,1.0
MÉXICO,2025,EDITORES MEXICANOS UNIDOS,880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,ESPAÑOL,2.0
MÉXICO,2025,EDITORES MEXICANOS UNIDOS,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,13.0
MÉXICO,2025,EDITORIAL AJTSIKPUM,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2025,EDITORIAL LECTORUM,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2025,EDITORIAL LECTORUM,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,17.0
MÉXICO,2025,EDITORIAL LECTORUM,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,8.0
MÉXICO,2025,EDITORIAL LECTORUM,840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,3.0
MÉXICO,2025,EDITORIAL LECTORUM,870 - LITERATURAS LATINAS E ITALIANAS,ESPAÑOL,1.0
MÉXICO,2025,EDITORIAL LECTORUM,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,12.0
MÉXICO,2025,EDITORIAL OCEANO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,43.0
MÉXICO,2025,EDITORIAL OCEANO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,10.0
MÉXICO,2025,EDITORIAL OCEANO,840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,1.0
MÉXICO,2025,EDITORIAL PORRUA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,5.0
MÉXICO,2025,EDITORIAL PORRUA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
MÉXICO,2025,EDITORIAL SEXTO PISO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2025,EDITORIAL SIGEL,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,3.0
MÉXICO,2025,EDITORIAL TRILLAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,28.0
MÉXICO,2025,EDITORIAL TRILLAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,3.0
MÉXICO,2025,EDITORIAL TRILLAS,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,2.0
MÉXICO,2025,ELEFANTA DEL SUR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
MÉXICO,2025,EVERNESS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2025,FONDO DE CULTURA ECONOMICA MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,11.0
MÉXICO,2025,FONDO DE CULTURA ECONOMICA MEXICO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,30.0
MÉXICO,2025,FONDO DE CULTURA ECONOMICA MEXICO,840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,2.0
MÉXICO,2025,GONZALEZ GARCIA GERARDO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2025,GRUPO PAIDOS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2025,GRUPO PANINI,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,454.0
MÉXICO,2025,GRUPO PLANETA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,114.0
MÉXICO,2025,GRUPO PLANETA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,266.0
MÉXICO,2025,GRUPO PLANETA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,11.0
MÉXICO,2025,GRUPO PLANETA,840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,3.0
MÉXICO,2025,GRUPO PLANETA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,9.0
MÉXICO,2025,GRUPO PLANETA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
MÉXICO,2025,GRUPO SANTILLANA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,21.0
MÉXICO,2025,GRUPO SANTILLANA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,7.0
MÉXICO,2025,GRUPO SM,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,5.0
MÉXICO,2025,HACHETTE EDITORIAL MEXICO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,83.0
MÉXICO,2025,HACHETTE EDITORIAL MEXICO,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ESPAÑOL,1.0
MÉXICO,2025,HACHETTE EDITORIAL MEXICO,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
MÉXICO,2025,IMPALA COMUNICACION GRAFICA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2025,LEETRA FINAL,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
MÉXICO,2025,LITERATELIA,840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,1.0
MÉXICO,2025,LITERATELIA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
MÉXICO,2025,LOZANO AYUB JEANNETTE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2025,"MACMILLAN EDUCACION, S.A. DE C.V",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,7.0
MÉXICO,2025,"MARSHALL, SIMON JOSEPH",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,2.0
MÉXICO,2025,MUSEO ICONOGRAFICO DEL QUIJOTE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2025,OMN DISTRIBUIDORA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,3.0
MÉXICO,2025,OMN DISTRIBUIDORA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
MÉXICO,2025,PENGUIN RANDOM HOUSE,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,182.0
MÉXICO,2025,"PERLA EDICIONES, S.A. DE C.V.",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,14.0
MÉXICO,2025,"PERLA EDICIONES, S.A. DE C.V.",890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,3.0
MÉXICO,2025,PROVEEDORA GRAFICA DE OAXACA,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
MÉXICO,2025,PUBLICACIONES DHARMA BOOK & PUBLISHING,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
MÉXICO,2025,SAUTTO FLORES IDALIA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
MÉXICO,2025,SAUTTO FLORES IDALIA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
MÉXICO,2025,SELECTOR,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,4.0
MÉXICO,2025,SELECTOR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,3.0
MÉXICO,2025,SELECTOR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
MÉXICO,2025,TALAMÀS MONTEMAYOR HUGO CESAR,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2025,TALLER EDITORIAL GRIS TORMENTA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
MÉXICO,2025,TERRITORIO POETICO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2025,TERRITORIO POETICO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
MÉXICO,2025,TERRITORIO POETICO,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
MÉXICO,2025,TREVIZO LOYA EDGAR NOE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2025,TREVIZO LOYA EDGAR NOE,880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,ESPAÑOL,1.0
MÉXICO,2025,TREVIZO LOYA EDGAR NOE,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
MÉXICO,2025,UNIVERSIDAD AUTONOMA DE NUEVO LEON,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
MÉXICO,2025,UNIVERSIDAD AUTONOMA DE NUEVO LEON,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2025,UNIVERSIDAD DE LA SALLE BAJIO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
MÉXICO,2025,UNIVERSIDAD DE SONORA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
MÉXICO,2025,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,9.0
MÉXICO,2025,UNIVERSIDAD POPULAR AUTONOMA DEL ESTADO DE PUEBLA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
MÉXICO,2025,UNIVERSIDAD VERACRUZANA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,3.0
MÉXICO,2025,VAZQUEZ CONSTANTINO ENRIQUE ALBERTO,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
MÉXICO,2025,VILORIA MARTINEZ NURIVAN,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
PANAMÁ,2023,EDITORIAL MERCURIO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
PANAMÁ,2023,EDITORIAL MERCURIO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,PORTUGUÉS,1.0
PANAMÁ,2023,LEXUS EDITORES,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,6.0
PANAMÁ,2024,"COHEN OBON DE GAINES, IRENE SOFIA",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
PANAMÁ,2024,LEXUS EDITORES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
PANAMÁ,2024,PIGGY PRESS,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,2.0
PANAMÁ,2024,"ROUX MOSES, ROMULO ALBERTO",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
PANAMÁ,2025,"DUNN, STEWART OLIVIA",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
PANAMÁ,2025,EDITORIAL D' MC PHERSON,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
PANAMÁ,2025,PIGGY PRESS,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,2.0
PANAMÁ,2025,"RUTH, JANE EILEEN",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
PARAGUAY,2024,EDITORIAL ATLAS PY,800 - LITERATURA Y RETÓRICA: GENERAL,GUARANI,4.0
PARAGUAY,2024,EDITORIAL ATLAS PY,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,4.0
PARAGUAY,2025,ARANDURA,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
PARAGUAY,2025,"PEARSON GAYET, YSANNE DAPHNE CHRISTINE",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
PERÚ,2023,ALASTOR S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
PERÚ,2023,AMERICA DE JORGE CASTILLO FAN,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
PERÚ,2023,ARCANGEL SAN MIGUEL S.A.C.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
PERÚ,2023,CARAL EDITORES E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
PERÚ,2023,EDICIONES ROCINANTE E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
PERÚ,2023,EDICIONES URANO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,10.0
PERÚ,2023,EDICIONES URANO,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,3.0
PERÚ,2023,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
PERÚ,2023,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
PERÚ,2023,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,1.0
PERÚ,2023,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,4.0
PERÚ,2023,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,890 - LITERATURAS DE OTRAS LENGUAS,MULTILINGÜE,1.0
PERÚ,2023,GRAFOS & MAQUINACIONES S.A.C.,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ESPAÑOL,1.0
PERÚ,2023,GRUPO PLANETA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,3.0
PERÚ,2023,GRUPO PLANETA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,1.0
PERÚ,2023,GRUPO PLANETA,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ESPAÑOL,1.0
PERÚ,2023,GRUPO PLANETA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
PERÚ,2023,GRUPO TEXTOS S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
PERÚ,2023,GRUPO TEXTOS S.A.C.,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
PERÚ,2023,LLUVIA EDITORES DE ESTEBAN QUIROZ CISNEROS,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
PERÚ,2023,LLUVIA EDITORES DE ESTEBAN QUIROZ CISNEROS,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
PERÚ,2023,NAVARRETE S.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,12.0
PERÚ,2023,PENGUIN RANDOM HOUSE,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,9.0
PERÚ,2023,RIO HABLADOR S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
PERÚ,2023,RIO HABLADOR S.A.C.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
PERÚ,2023,"RUZO OCAMPO, JAIME JOAQUIN ANDRES",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
PERÚ,2023,SPEEDWAGON S.R.L.,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
PERÚ,2024,ALASTOR S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
PERÚ,2024,AMERICA DE JORGE CASTILLO FAN,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
PERÚ,2024,CARAL EDITORES E.I.R.L.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
PERÚ,2024,CASA CARTON PERU E.I.R.L.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
PERÚ,2024,EDICIONES URANO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,10.0
PERÚ,2024,EDICIONES URANO,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
PERÚ,2024,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
PERÚ,2024,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
PERÚ,2024,GRAFOS & MAQUINACIONES S.A.C.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
PERÚ,2024,GRAFOS & MAQUINACIONES S.A.C.,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ESPAÑOL,1.0
PERÚ,2024,GRUPO EMPRESARIAL AMOTAPE S.A.C.,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,1.0
PERÚ,2024,GRUPO EMPRESARIAL AMOTAPE S.A.C.,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
PERÚ,2024,GRUPO PLANETA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,5.0
PERÚ,2024,GRUPO PLANETA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,16.0
PERÚ,2024,GRUPO PLANETA,840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,1.0
PERÚ,2024,GRUPO PLANETA,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ESPAÑOL,1.0
PERÚ,2024,GRUPO PLANETA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
PERÚ,2024,GRUPO TEXTOS S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
PERÚ,2024,LIBRERIAS CRISOL S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
PERÚ,2024,LIBRERIAS CRISOL S.A.C.,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
PERÚ,2024,NOSTICA EDITORIAL S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
PERÚ,2024,PENGUIN RANDOM HOUSE,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
PERÚ,2024,PENGUIN RANDOM HOUSE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
PERÚ,2024,PENGUIN RANDOM HOUSE,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,11.0
PERÚ,2025,ALASTOR S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
PERÚ,2025,ALASTOR S.A.C.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
PERÚ,2025,ANTARES CULTURA Y DESARROLLO,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
PERÚ,2025,APOGEO E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
PERÚ,2025,CABEZONES IDEAS Y CONTENIDOS S.A.C.,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,2.0
PERÚ,2025,CARAL EDITORES E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
PERÚ,2025,CENTRO DE DESARROLLO EDITORIAL Y DE CONTENIDOS S.A.C.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
PERÚ,2025,DENDRO EDICIONES DE FRANCISCO ROMMELL GUTIERREZ FALCON,890 - LITERATURAS DE OTRAS LENGUAS,MULTILINGÜE,1.0
