PAIS,ANO,DECILE_LABEL,DECILE_ORDER,PROMEDIO_REGISTROS,DESVIACION_ESTANDAR,CANTIDAD_EDITORIALES,IDIOMA_ORIGEN,CANTIDAD_OBRAS_IDIOMA
TODOS,2023,80% - 90%,9,1.0,0.0,40,INGLÉS,6.0
TODOS,2023,80% - 90%,9,1.0,0.0,40,HINDÍ,1.0
TODOS,2023,80% - 90%,9,1.0,0.0,40,FRANCÉS,1.0
TODOS,2023,80% - 90%,9,1.0,0.0,40,SIN IDENTIFICAR,20.0
TODOS,2023,80% - 90%,9,1.0,0.0,40,PORTUGUÉS,1.0
TODOS,2023,90% - 100%,10,1.0,0.0,40,ITALIANO,2.0
TODOS,2023,90% - 100%,10,1.0,0.0,40,RUSO,1.0
TODOS,2023,90% - 100%,10,1.0,0.0,40,ALEMÁN,1.0
TODOS,2023,90% - 100%,10,1.0,0.0,40,TURCO,1.0
TODOS,2023,90% - 100%,10,1.0,0.0,40,ESPAÑOL,9.0
TODOS,2023,90% - 100%,10,1.0,0.0,40,INGLÉS,10.0
TODOS,2023,90% - 100%,10,1.0,0.0,40,FRANCÉS,4.0
TODOS,2023,90% - 100%,10,1.0,0.0,40,SIN IDENTIFICAR,7.0
TODOS,2023,90% - 100%,10,1.0,0.0,40,PORTUGUÉS,4.0
TODOS,2023,90% - 100%,10,1.0,0.0,40,NEERLANDÉS,1.0
TODOS,2024,Top 10%,1,119.76,220.64,41,RUMANO,1.0
TODOS,2024,Top 10%,1,119.76,220.64,41,ITALIANO,122.0
TODOS,2024,Top 10%,1,119.76,220.64,41,SUECO,18.0
TODOS,2024,Top 10%,1,119.76,220.64,41,RUSO,18.0
TODOS,2024,Top 10%,1,119.76,220.64,41,GRIEGO,14.0
TODOS,2024,Top 10%,1,119.76,220.64,41,ALEMÁN,67.0
TODOS,2024,Top 10%,1,119.76,220.64,41,NAHUATL,2.0
TODOS,2024,Top 10%,1,119.76,220.64,41,ÁRABE,3.0
TODOS,2024,Top 10%,1,119.76,220.64,41,MULTILINGÜE,3.0
TODOS,2024,Top 10%,1,119.76,220.64,41,COREANO,23.0
TODOS,2024,Top 10%,1,119.76,220.64,41,CATALÁN,3.0
TODOS,2024,Top 10%,1,119.76,220.64,41,ESPAÑOL,79.0
TODOS,2024,Top 10%,1,119.76,220.64,41,INGLÉS,3483.0
TODOS,2024,Top 10%,1,119.76,220.64,41,DANÉS,2.0
TODOS,2024,Top 10%,1,119.76,220.64,41,JAPONÉS,728.0
TODOS,2024,Top 10%,1,119.76,220.64,41,HINDÍ,1.0
TODOS,2024,Top 10%,1,119.76,220.64,41,FRANCÉS,175.0
TODOS,2024,Top 10%,1,119.76,220.64,41,NORUEGO,11.0
TODOS,2024,Top 10%,1,119.76,220.64,41,CHINO,9.0
TODOS,2024,Top 10%,1,119.76,220.64,41,PORTUGUÉS,105.0
TODOS,2024,Top 10%,1,119.76,220.64,41,NEERLANDÉS,15.0
TODOS,2024,Top 10%,1,119.76,220.64,41,OTROS,28.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,RUMANO,2.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,ITALIANO,14.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,SUECO,2.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,RUSO,7.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,GRIEGO,3.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,ALEMÁN,10.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,COREANO,5.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,CATALÁN,4.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,ESPAÑOL,28.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,INGLÉS,354.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,DANÉS,2.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,JAPONÉS,17.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,FRANCÉS,54.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,NORUEGO,1.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,CHINO,1.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,PORTUGUÉS,62.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,NEERLANDÉS,6.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,POLACO,1.0
TODOS,2024,10% - 20%,2,14.15,4.29,41,OTROS,7.0
TODOS,2024,20% - 30%,3,6.22,1.06,41,ITALIANO,18.0
TODOS,2024,20% - 30%,3,6.22,1.06,41,RUSO,3.0
TODOS,2024,20% - 30%,3,6.22,1.06,41,GRIEGO,8.0
TODOS,2024,20% - 30%,3,6.22,1.06,41,ALEMÁN,7.0
TODOS,2024,20% - 30%,3,6.22,1.06,41,NAHUATL,4.0
TODOS,2024,20% - 30%,3,6.22,1.06,41,ÁRABE,4.0
TODOS,2024,20% - 30%,3,6.22,1.06,41,CATALÁN,1.0
TODOS,2024,20% - 30%,3,6.22,1.06,41,ESPAÑOL,50.0
TODOS,2024,20% - 30%,3,6.22,1.06,41,INGLÉS,125.0
TODOS,2024,20% - 30%,3,6.22,1.06,41,JAPONÉS,4.0
TODOS,2024,20% - 30%,3,6.22,1.06,41,FRANCÉS,11.0
TODOS,2024,20% - 30%,3,6.22,1.06,41,PORTUGUÉS,12.0
TODOS,2024,20% - 30%,3,6.22,1.06,41,POLACO,1.0
TODOS,2024,20% - 30%,3,6.22,1.06,41,OTROS,7.0
TODOS,2024,30% - 40%,4,3.51,0.51,41,ITALIANO,8.0
TODOS,2024,30% - 40%,4,3.51,0.51,41,SUECO,3.0
TODOS,2024,30% - 40%,4,3.51,0.51,41,RUSO,5.0
TODOS,2024,30% - 40%,4,3.51,0.51,41,ALEMÁN,9.0
TODOS,2024,30% - 40%,4,3.51,0.51,41,MULTILINGÜE,2.0
TODOS,2024,30% - 40%,4,3.51,0.51,41,CATALÁN,1.0
TODOS,2024,30% - 40%,4,3.51,0.51,41,ESPAÑOL,25.0
TODOS,2024,30% - 40%,4,3.51,0.51,41,INGLÉS,54.0
TODOS,2024,30% - 40%,4,3.51,0.51,41,JAPONÉS,3.0
TODOS,2024,30% - 40%,4,3.51,0.51,41,FRANCÉS,15.0
TODOS,2024,30% - 40%,4,3.51,0.51,41,NORUEGO,1.0
TODOS,2024,30% - 40%,4,3.51,0.51,41,PORTUGUÉS,17.0
TODOS,2024,30% - 40%,4,3.51,0.51,41,OTROS,1.0
TODOS,2024,40% - 50%,5,2.2,0.4,41,ITALIANO,6.0
TODOS,2024,40% - 50%,5,2.2,0.4,41,RUSO,3.0
TODOS,2024,40% - 50%,5,2.2,0.4,41,GRIEGO,4.0
TODOS,2024,40% - 50%,5,2.2,0.4,41,ALEMÁN,5.0
TODOS,2024,40% - 50%,5,2.2,0.4,41,ESPAÑOL,15.0
TODOS,2024,40% - 50%,5,2.2,0.4,41,INGLÉS,27.0
TODOS,2024,40% - 50%,5,2.2,0.4,41,FRANCÉS,9.0
TODOS,2024,40% - 50%,5,2.2,0.4,41,CHINO,1.0
TODOS,2024,40% - 50%,5,2.2,0.4,41,PORTUGUÉS,12.0
TODOS,2024,40% - 50%,5,2.2,0.4,41,NEERLANDÉS,2.0
TODOS,2024,40% - 50%,5,2.2,0.4,41,POLACO,3.0
TODOS,2024,40% - 50%,5,2.2,0.4,41,OTROS,3.0
TODOS,2024,50% - 60%,6,2.0,0.0,41,ITALIANO,2.0
TODOS,2024,50% - 60%,6,2.0,0.0,41,SUECO,1.0
TODOS,2024,50% - 60%,6,2.0,0.0,41,RUSO,2.0
TODOS,2024,50% - 60%,6,2.0,0.0,41,GRIEGO,1.0
TODOS,2024,50% - 60%,6,2.0,0.0,41,ALEMÁN,1.0
TODOS,2024,50% - 60%,6,2.0,0.0,41,NAHUATL,1.0
TODOS,2024,50% - 60%,6,2.0,0.0,41,ÁRABE,1.0
TODOS,2024,50% - 60%,6,2.0,0.0,41,MULTILINGÜE,1.0
TODOS,2024,50% - 60%,6,2.0,0.0,41,ESPAÑOL,11.0
TODOS,2024,50% - 60%,6,2.0,0.0,41,INGLÉS,37.0
TODOS,2024,50% - 60%,6,2.0,0.0,41,DANÉS,1.0
TODOS,2024,50% - 60%,6,2.0,0.0,41,FRANCÉS,10.0
TODOS,2024,50% - 60%,6,2.0,0.0,41,CHINO,1.0
TODOS,2024,50% - 60%,6,2.0,0.0,41,PORTUGUÉS,12.0
TODOS,2024,60% - 70%,7,1.02,0.16,41,RUMANO,2.0
TODOS,2024,60% - 70%,7,1.02,0.16,41,ITALIANO,2.0
TODOS,2024,60% - 70%,7,1.02,0.16,41,ALEMÁN,2.0
TODOS,2024,60% - 70%,7,1.02,0.16,41,CATALÁN,2.0
TODOS,2024,60% - 70%,7,1.02,0.16,41,ESPAÑOL,11.0
TODOS,2024,60% - 70%,7,1.02,0.16,41,INGLÉS,14.0
TODOS,2024,60% - 70%,7,1.02,0.16,41,FRANCÉS,4.0
TODOS,2024,60% - 70%,7,1.02,0.16,41,PORTUGUÉS,5.0
TODOS,2024,70% - 80%,8,1.0,0.0,40,ITALIANO,3.0
TODOS,2024,70% - 80%,8,1.0,0.0,40,SUECO,1.0
TODOS,2024,70% - 80%,8,1.0,0.0,40,ALEMÁN,4.0
TODOS,2024,70% - 80%,8,1.0,0.0,40,MULTILINGÜE,1.0
TODOS,2024,70% - 80%,8,1.0,0.0,40,ESPAÑOL,4.0
TODOS,2024,70% - 80%,8,1.0,0.0,40,INGLÉS,12.0
TODOS,2024,70% - 80%,8,1.0,0.0,40,JAPONÉS,1.0
TODOS,2024,70% - 80%,8,1.0,0.0,40,FRANCÉS,6.0
TODOS,2024,70% - 80%,8,1.0,0.0,40,NORUEGO,1.0
TODOS,2024,70% - 80%,8,1.0,0.0,40,CHINO,1.0
TODOS,2024,70% - 80%,8,1.0,0.0,40,PORTUGUÉS,6.0
TODOS,2024,80% - 90%,9,1.0,0.0,40,GRIEGO,2.0
TODOS,2024,80% - 90%,9,1.0,0.0,40,YAMINAWA,1.0
TODOS,2024,80% - 90%,9,1.0,0.0,40,ALEMÁN,3.0
TODOS,2024,80% - 90%,9,1.0,0.0,40,ESPAÑOL,6.0
TODOS,2024,80% - 90%,9,1.0,0.0,40,INGLÉS,13.0
TODOS,2024,80% - 90%,9,1.0,0.0,40,DANÉS,1.0
TODOS,2024,80% - 90%,9,1.0,0.0,40,JAPONÉS,1.0
TODOS,2024,80% - 90%,9,1.0,0.0,40,HINDÍ,1.0
TODOS,2024,80% - 90%,9,1.0,0.0,40,FRANCÉS,4.0
TODOS,2024,80% - 90%,9,1.0,0.0,40,PORTUGUÉS,8.0
TODOS,2024,90% - 100%,10,1.0,0.0,40,ALEMÁN,6.0
TODOS,2024,90% - 100%,10,1.0,0.0,40,MULTILINGÜE,1.0
TODOS,2024,90% - 100%,10,1.0,0.0,40,ESPAÑOL,8.0
TODOS,2024,90% - 100%,10,1.0,0.0,40,INGLÉS,12.0
TODOS,2024,90% - 100%,10,1.0,0.0,40,FRANCÉS,4.0
TODOS,2024,90% - 100%,10,1.0,0.0,40,QUECHUA,1.0
TODOS,2024,90% - 100%,10,1.0,0.0,40,CHINO,1.0
TODOS,2024,90% - 100%,10,1.0,0.0,40,PORTUGUÉS,6.0
TODOS,2024,90% - 100%,10,1.0,0.0,40,NEERLANDÉS,1.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,FRANCÉS,4249.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,GRIEGO,245.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,SIN IDENTIFICAR,13617.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,ITALIANO,1591.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,ESL,40.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,CHINO,145.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,PORTUGUÉS,1969.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,NEERLANDÉS,259.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,ESPAÑOL,1851.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,SUECO,294.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,INGLÉS,42506.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,RUSO,465.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,ALEMÁN,1971.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,LATÍN,97.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,JAPONÉS,6268.0
TODOS,TODOS,Top 10%,1,230.57,663.95,332,OTROS,982.0
TODOS,TODOS,10% - 20%,2,20.45,5.21,332,FRANCÉS,619.0
TODOS,TODOS,10% - 20%,2,20.45,5.21,332,QUECHUA,1.0
TODOS,TODOS,10% - 20%,2,20.45,5.21,332,GRIEGO,62.0
TODOS,TODOS,10% - 20%,2,20.45,5.21,332,SIN IDENTIFICAR,2580.0
TODOS,TODOS,10% - 20%,2,20.45,5.21,332,ITALIANO,172.0
TODOS,TODOS,10% - 20%,2,20.45,5.21,332,ESL,3.0
TODOS,TODOS,10% - 20%,2,20.45,5.21,332,CHINO,30.0
TODOS,TODOS,10% - 20%,2,20.45,5.21,332,PORTUGUÉS,487.0
TODOS,TODOS,10% - 20%,2,20.45,5.21,332,NEERLANDÉS,50.0
TODOS,TODOS,10% - 20%,2,20.45,5.21,332,ESPAÑOL,515.0
TODOS,TODOS,10% - 20%,2,20.45,5.21,332,SUECO,8.0
TODOS,TODOS,10% - 20%,2,20.45,5.21,332,INGLÉS,1680.0
